timestamp,number,diam,LDSA,surface,mass,sigma,idiff,ucor,DV,T,RH,P,flow,bat,Ipump,error,PWMpump,steps,n10.00,n16.26,n26.43,n42.96,n69.83,n113.52,n184.55,n300.00,A1,A2,A3,A4,A5,2f1,2f2,location
2023-09-25 15:23:03,868538,17,515.6,981.0,4.27,1.41,0.0,0,360,26.3,70,1005.9,0.501,4.2,0.0,0,0,100,851340,2039238,1225377,0,0,0,0,0,102.00061,36.36978,0.0,0.0,0.0,,,CCD
2023-09-25 15:23:13,501498,23,718.5,2013.0,24.96,1.89,1.98,3492,359,26.4,54,1006.3,0.501,4.2,0.0,0,0,100,397204,878825,561530,159531,351098,28382,0,0,117.45272,41.87945,39.73551,0.0,0.0,,,CCD
2023-09-25 15:23:23,566442,20,717.9,2297.6,38.12,1.86,1.98,3480,718,26.5,49,1006.3,0.499,4.21,0.0,0,0,100,529649,1160008,674443,24185,157580,137635,477,356,117.30988,41.82852,39.68718,8.66609,0.0,,,CCD
2023-09-25 15:23:33,646443,19,723.2,2351.7,38.99,1.81,1.98,3471,1199,26.5,45,1006.2,0.499,4.21,0.0,0,0,100,654518,1424906,719289,0,100957,163787,0,0,117.57719,41.92384,39.77762,8.68583,0.218,,,CCD
2023-09-25 15:23:43,374482,37,719.4,2668.2,33.85,1.74,2.02,3469,100,26.5,44,1006.1,0.5,4.2,0.0,0,0,82,71801,209609,418099,616825,421249,37065,0,0,117.00829,94.91801,39.58515,8.64381,0.21694,,,CCD
2023-09-25 15:23:53,366571,37,707.1,2630.3,34.22,1.75,1.97,3473,360,26.6,44,1006.1,0.5,4.21,0.0,0,0,44,73300,206096,423470,599255,387268,47770,0,0,114.06802,92.53284,39.26693,8.4266,0.21149,,,CCD
2023-09-25 15:24:03,365232,37,708.7,2646.8,33.54,1.74,1.99,3472,719,26.6,44,1006.1,0.501,4.21,0.0,0,0,86,70981,202262,398814,585135,440681,32936,0,0,115.45074,93.65451,39.74292,8.53361,0.21406,,,CCD
2023-09-25 15:24:13,367996,37,711.3,2660.3,33.88,1.75,2.0,3471,1199,26.6,43,1006.4,0.502,4.2,0.0,0,0,91,71854,206970,402643,594140,432159,36145,0,0,115.92217,94.03694,39.9052,8.56846,0.20012,,,CCD
2023-09-25 15:24:23,360976,38,707.4,2635.6,32.77,1.73,1.97,3465,98,26.7,42,1006.1,0.499,4.2,0.0,0,0,74,64988,184243,391758,579540,466754,23362,0,0,115.31487,94.18821,39.69615,8.52357,0.19907,,,CCD
2023-09-25 15:24:33,354906,38,702.1,2637.2,33.35,1.73,2.02,3467,358,26.6,42,1006.3,0.5,4.21,0.0,0,0,79,63916,182193,380893,567446,458316,29114,0,0,114.2877,93.34923,39.93837,8.44764,0.1973,,,CCD
2023-09-25 15:24:43,354405,38,702.6,2643.6,33.51,1.73,1.98,3464,719,26.7,42,1006.2,0.5,4.2,0.0,0,0,78,64310,180855,381217,562663,460878,29582,0,0,114.36181,93.40976,39.96427,8.6785,0.19742,,,CCD
2023-09-25 15:24:53,352244,38,696.6,2637.5,33.96,1.74,1.98,3464,1199,26.7,41,1006.3,0.5,4.21,0.0,0,0,80,63240,183428,380062,569078,436110,37346,0,0,113.53203,92.732,39.6743,8.61553,0.15966,,,CCD
2023-09-25 15:25:03,350620,38,693.6,2611.8,33.17,1.74,2.0,3467,102,26.7,41,1006.4,0.501,4.21,0.0,0,0,78,64933,182256,377001,553142,454332,29902,0,0,113.0143,92.04398,39.49337,8.57625,0.15893,,,CCD
2023-09-25 15:25:13,348369,38,683.8,2596.4,33.7,1.75,2.0,3468,359,26.7,41,1006.3,0.501,4.2,0.0,0,0,74,67045,192730,373636,556529,420655,40307,0,0,111.38821,90.71962,39.37279,8.45285,0.15664,,,CCD
2023-09-25 15:25:23,345985,38,688.3,2606.6,33.41,1.74,1.98,3461,719,26.7,41,1006.1,0.5,4.21,0.0,0,0,78,64409,180213,369537,542056,450684,32705,0,0,112.09526,91.29548,39.62271,8.5816,0.15764,,,CCD
2023-09-25 15:25:33,345012,38,684.1,2591.2,33.14,1.74,2.02,3464,1198,26.8,41,1006.1,0.499,4.21,0.0,0,0,76,64466,180118,368635,541484,448375,31914,0,0,111.56764,90.86576,39.43622,8.54121,0.11158,,,CCD
2023-09-25 15:25:43,339202,38,680.0,2573.2,32.87,1.73,2.0,3464,99,26.8,40,1006.1,0.5,4.21,0.0,0,0,79,59031,168314,361243,539944,448120,30806,0,0,110.49561,90.66996,39.05728,8.45914,0.1105,,,CCD
2023-09-25 15:25:53,333338,39,671.9,2556.7,32.91,1.74,2.02,3461,358,26.9,40,1006.3,0.5,4.2,0.0,0,0,75,58091,164959,352221,527377,444357,32664,0,0,109.18865,89.5975,39.00575,8.35908,0.1092,,,CCD
2023-09-25 15:26:03,332548,39,667.4,2541.1,32.68,1.74,1.99,3461,720,26.8,40,1006.2,0.5,4.21,0.0,0,0,73,58182,165470,352515,527385,439860,32513,0,0,108.60369,89.11749,38.79678,8.41983,0.10861,,,CCD
2023-09-25 15:26:13,330469,39,662.3,2523.5,32.44,1.74,2.03,3463,1199,26.8,40,1006.2,0.501,4.21,0.0,0,0,76,57886,164520,350648,523818,437052,32146,0,0,107.77309,88.43593,38.50006,8.35544,0.14111,,,CCD
2023-09-25 15:26:23,328724,39,662.0,2526.6,32.4,1.72,2.02,3461,99,26.9,40,1006.3,0.5,4.21,0.0,0,0,75,53772,156388,347900,528972,439628,31143,0,0,107.82623,89.04445,38.51905,8.35956,0.14118,,,CCD
2023-09-25 15:26:33,323348,39,654.6,2509.9,32.42,1.73,1.99,3460,361,26.9,40,1006.3,0.499,4.2,0.0,0,0,73,53462,153701,339779,516674,435829,32883,0,0,106.58691,88.021,38.35964,8.26347,0.13956,,,CCD
2023-09-25 15:26:43,322931,39,655.7,2520.1,32.91,1.72,2.0,3457,718,26.9,40,1006.3,0.5,4.21,0.0,0,0,74,49503,151387,340309,533518,416671,38964,0,0,106.65887,88.08043,38.38554,8.40529,0.13965,,,CCD
2023-09-25 15:26:53,319841,39,645.6,2476.8,31.98,1.73,1.98,3457,1199,26.9,40,1006.4,0.5,4.2,0.0,0,0,72,52691,152516,337445,512198,428129,32728,0,0,105.19508,86.87161,37.85874,8.28993,0.0914,,,CCD
2023-09-25 15:27:03,309930,40,637.3,2454.8,32.11,1.7,2.01,3459,98,27.0,40,1006.4,0.5,4.21,0.0,0,0,74,42632,135267,324953,521340,406361,38184,0,0,103.53406,85.95007,37.26095,8.15903,0.08996,,,CCD
2023-09-25 15:27:13,309889,39,636.2,2459.3,32.14,1.72,2.0,3461,358,27.0,40,1006.2,0.501,4.2,0.08,0,0,73,48391,142124,322196,496166,424102,35564,0,0,103.35088,85.79801,37.75528,8.1446,0.0898,,,CCD
2023-09-25 15:27:23,303887,39,621.5,2401.4,31.28,1.72,2.0,3461,719,27.0,40,1006.2,0.5,4.21,0.0,0,0,66,47904,139382,316312,487323,415478,33702,0,0,101.05707,83.89378,36.91733,7.99567,0.0878,,,CCD
2023-09-25 15:27:33,303458,39,621.6,2409.5,31.52,1.73,2.02,3461,1198,27.0,40,1006.2,0.499,4.2,0.0,0,0,71,47637,139172,315468,485806,414819,35167,0,0,101.22944,84.03687,36.9803,8.00931,0.11071,,,CCD
2023-09-25 15:27:43,299935,40,615.8,2384.3,31.2,1.72,2.01,3456,100,27.0,40,1006.1,0.499,4.21,0.0,0,0,75,46715,136745,311883,480918,410196,34919,0,0,100.12682,83.18941,36.5775,7.92207,0.1095,,,CCD
2023-09-25 15:27:53,296837,40,612.6,2390.5,31.55,1.73,1.99,3457,359,27.0,40,1006.3,0.5,4.21,0.0,0,0,77,46267,135265,305327,472447,410100,37284,0,0,99.71762,82.84943,36.93612,7.88969,0.10906,,,CCD
2023-09-25 15:28:03,294234,40,607.6,2374.9,31.46,1.73,1.98,3456,719,27.0,40,1006.4,0.5,4.21,0.0,0,0,75,45925,134588,303258,468137,403901,38548,0,0,98.90061,82.17062,36.6335,7.97752,0.10816,,,CCD
2023-09-25 15:28:13,294379,40,607.5,2370.7,31.34,1.73,2.01,3460,1198,27.0,40,1006.2,0.501,4.21,0.0,0,0,71,46018,134409,303385,469455,403930,37848,0,0,98.82573,82.10841,36.60576,7.97148,0.07259,,,CCD
2023-09-25 15:28:23,291001,40,602.2,2360.7,31.18,1.72,2.0,3460,99,27.0,40,1006.2,0.501,4.21,0.0,0,0,69,42428,126869,299210,469587,403833,37110,0,0,98.19135,82.07948,36.37078,7.92031,0.07213,,,CCD
2023-09-25 15:28:33,286745,40,598.6,2355.0,31.35,1.72,2.01,3459,359,27.1,40,1006.2,0.5,4.21,0.0,0,0,71,41945,124695,291649,459773,401689,39115,0,0,97.35937,81.38403,36.54773,7.8532,0.07152,,,CCD
2023-09-25 15:28:43,286311,40,596.5,2356.0,31.47,1.72,2.0,3456,719,27.0,39,1006.1,0.499,4.21,0.0,0,0,71,42111,125105,291868,458420,398816,40490,0,0,97.21733,81.2653,36.49441,7.97659,0.07141,,,CCD
2023-09-25 15:28:53,283010,40,591.6,2331.2,31.17,1.72,2.0,3463,1197,27.1,39,1006.1,0.5,4.21,0.0,0,0,69,41684,123655,288514,452637,394352,40326,0,0,96.16176,80.38293,36.09816,7.88999,0.13683,,,CCD
2023-09-25 15:29:03,280604,40,585.0,2308.1,30.82,1.72,1.98,3455,100,27.1,40,1006.0,0.5,4.21,0.0,0,0,59,40518,121747,285902,452533,389351,39714,0,0,95.31756,79.60471,35.78125,7.82072,0.13563,,,CCD
2023-09-25 15:29:13,281259,40,586.1,2311.6,30.86,1.73,2.01,3456,358,27.1,39,1006.1,0.5,4.21,0.0,0,0,72,41799,123797,286609,449003,392192,39469,0,0,95.37876,79.65583,35.92702,7.82574,0.13572,,,CCD
2023-09-25 15:29:23,281504,40,587.1,2319.6,31.08,1.73,1.98,3469,718,27.1,39,1006.1,0.501,4.21,0.0,0,0,66,41851,124098,287249,449701,390069,41062,0,0,95.49099,79.74956,35.9693,7.99988,0.13588,,,CCD
2023-09-25 15:29:33,277840,40,580.2,2297.1,30.88,1.73,2.0,3456,1198,27.1,39,1006.1,0.5,4.21,0.0,0,0,69,41491,122581,283214,442903,384848,41629,0,0,94.48363,78.90826,35.58984,7.91549,0.07389,,,CCD
2023-09-25 15:29:43,274720,41,578.5,2289.2,30.78,1.71,2.02,3453,100,27.1,40,1006.1,0.499,4.21,0.0,0,0,72,34732,113391,276937,458537,375808,42476,0,0,94.18409,78.70451,35.47702,7.89039,0.07366,,,CCD
2023-09-25 15:29:53,271783,40,569.9,2268.6,30.65,1.73,2.0,3457,359,27.1,39,1006.3,0.5,4.21,0.0,0,0,73,40071,119154,274767,432230,379263,42478,0,0,92.89105,77.62399,35.33999,7.78207,0.07265,,,CCD
2023-09-25 15:30:03,269054,40,567.3,2239.1,30.09,1.73,2.0,3455,718,27.1,39,1006.2,0.5,4.2,0.0,0,0,63,39638,117475,270899,427671,379522,39823,0,0,91.90957,76.80383,34.96659,7.51107,0.07188,,,CCD
2023-09-25 15:30:13,264361,40,556.7,2206.1,29.74,1.73,2.02,3459,1199,27.1,40,1006.1,0.5,4.2,0.0,0,0,69,39265,115738,266526,418575,372486,40199,0,0,90.41479,75.55472,34.39791,7.38892,0.1345,,,CCD
2023-09-25 15:30:23,267562,40,562.3,2232.5,30.11,1.73,2.0,3455,99,27.1,40,1006.0,0.501,4.21,0.0,0,0,73,39915,117478,269809,423288,376638,40831,0,0,91.49165,76.43364,34.80759,7.47692,0.1361,,,CCD
2023-09-25 15:30:33,264365,40,553.6,2199.8,29.59,1.73,2.01,3457,358,27.2,40,1006.0,0.501,4.21,0.0,0,0,69,39138,115796,266582,419619,372278,39397,0,0,90.28028,75.42164,34.3399,7.37792,0.1343,,,CCD
2023-09-25 15:30:43,260189,40,545.6,2174.4,29.42,1.73,2.0,3461,719,27.2,41,1005.9,0.499,4.21,0.0,0,0,67,38965,114602,263029,411826,363525,41070,0,0,88.96064,74.31918,33.83795,7.45686,0.13234,,,CCD
2023-09-25 15:30:53,261053,40,546.3,2178.7,29.44,1.73,2.0,3452,1198,27.2,41,1006.1,0.5,4.21,0.0,0,0,69,38780,114834,263890,414248,364586,40775,0,0,89.19632,74.51608,33.92759,7.47662,0.09596,,,CCD
2023-09-25 15:31:03,263440,40,552.4,2197.5,29.75,1.73,2.01,3456,101,27.2,40,1006.0,0.5,4.2,0.0,0,0,75,39856,117481,266612,416109,366650,41717,0,0,89.94981,75.03754,34.2142,7.53978,0.09677,,,CCD
2023-09-25 15:31:13,260431,40,546.3,2177.0,29.48,1.74,1.99,3455,359,27.2,40,1006.4,0.5,4.21,0.0,0,0,66,39430,115949,262466,410951,364094,41278,0,0,88.95767,74.20989,33.99521,7.45661,0.0957,,,CCD
2023-09-25 15:31:23,258756,40,543.1,2170.7,29.51,1.74,2.01,3455,718,27.3,40,1006.0,0.5,4.21,0.0,0,0,61,39402,115439,260988,407412,360488,42502,0,0,88.56898,73.88564,33.84667,7.51957,0.09529,,,CCD
2023-09-25 15:31:33,254973,40,536.1,2134.0,28.97,1.74,2.01,3455,1197,27.2,40,1006.0,0.5,4.12,0.0,0,0,70,38776,113772,257525,402274,354531,41420,0,0,87.09628,72.65709,33.28388,7.39454,0.1603,,,CCD
2023-09-25 15:31:43,254824,40,535.0,2148.3,29.25,1.73,1.98,3452,99,27.3,40,1006.2,0.5,4.12,0.0,0,0,75,37392,111106,257079,403438,356174,42405,0,0,87.50911,73.2253,33.44164,7.42959,0.16106,,,CCD
2023-09-25 15:31:53,256341,40,537.5,2157.9,29.32,1.73,2.0,3452,358,27.3,41,1006.2,0.5,4.21,0.0,0,0,75,37396,111295,258356,407152,358580,42005,0,0,87.95871,73.60152,33.66223,7.46776,0.16189,,,CCD
2023-09-25 15:32:03,256526,40,541.3,2161.7,29.38,1.73,2.01,3457,719,27.3,40,1005.9,0.5,4.21,0.0,0,0,73,37699,111666,257934,405902,360557,41901,0,0,88.11788,73.73471,33.72315,7.38422,0.16218,,,CCD
2023-09-25 15:32:13,251664,41,533.9,2136.5,29.01,1.72,2.0,3455,1199,27.4,40,1006.2,0.5,4.21,0.0,0,0,64,33194,104600,249546,409547,354311,41423,0,0,87.06788,72.85609,33.32131,7.29623,0.07145,,,CCD
2023-09-25 15:32:23,249402,40,527.0,2095.4,28.51,1.74,2.01,3452,99,27.3,40,1006.2,0.5,4.21,0.0,0,0,67,38086,111559,250860,391647,348706,41042,0,0,85.47862,71.27938,32.71309,7.16305,0.07015,,,CCD
2023-09-25 15:32:33,252663,40,531.8,2125.1,28.92,1.74,1.98,3453,358,27.4,41,1006.1,0.501,4.21,0.0,0,0,67,38556,112940,253654,396426,354197,41581,0,0,86.64574,72.25263,33.27254,7.26086,0.0711,,,CCD
2023-09-25 15:32:43,250875,40,528.4,2114.1,28.87,1.74,2.01,3453,718,27.4,40,1006.1,0.5,4.2,0.0,0,0,69,38442,112466,252513,393728,349029,42705,0,0,86.05106,71.75674,33.04418,7.36256,0.07062,,,CCD
2023-09-25 15:32:53,252541,40,530.9,2125.6,28.99,1.74,2.0,3451,1199,27.4,39,1006.2,0.5,4.21,0.0,0,0,66,38627,113235,254337,396373,351631,42571,0,0,86.51763,72.1458,33.22335,7.40248,0.10975,,,CCD
2023-09-25 15:33:03,248616,41,527.3,2112.3,28.84,1.73,2.0,3453,100,27.4,40,1005.8,0.5,4.21,0.0,0,0,73,35473,106172,249436,395301,349319,42474,0,0,85.73495,71.90366,32.92279,7.33551,0.10875,,,CCD
2023-09-25 15:33:13,243284,41,516.5,2082.2,28.56,1.73,2.01,3453,358,27.4,40,1006.2,0.5,4.2,0.0,0,0,73,34860,104012,242601,384631,343818,42985,0,0,84.21372,70.62785,32.59792,7.20535,0.10682,,,CCD
2023-09-25 15:33:23,242170,41,517.5,2067.0,28.23,1.73,2.0,3459,718,27.4,41,1006.0,0.5,4.2,0.0,0,0,69,34483,103198,240821,382937,345123,41068,0,0,83.78251,70.2662,32.43101,7.00479,0.10628,,,CCD
2023-09-25 15:33:33,239184,41,508.9,2040.7,27.86,1.73,2.01,3451,1200,27.4,41,1006.1,0.5,4.21,0.0,0,0,71,33987,101795,237833,378591,340855,40417,0,0,82.74462,69.39575,32.02925,6.91802,0.11471,,,CCD
2023-09-25 15:33:43,234831,40,497.3,1991.2,27.17,1.74,1.99,3449,100,27.4,41,1005.8,0.5,4.21,0.0,0,0,65,35408,103860,233430,367875,332935,39341,0,0,80.89112,67.50253,31.31179,6.76305,0.11214,,,CCD
2023-09-25 15:33:53,230568,41,490.7,1960.6,26.81,1.74,2.0,3456,359,27.5,41,1006.3,0.5,4.21,0.0,0,0,64,34901,102071,228898,360281,327179,39317,0,0,79.53699,66.37252,30.85338,6.64984,0.11026,,,CCD
2023-09-25 15:34:03,223458,40,474.6,1905.7,26.23,1.74,2.0,3455,718,27.5,42,1006.1,0.5,4.21,0.0,0,0,63,34154,99620,223218,349202,312291,40469,0,0,77.09117,64.33152,29.90462,6.69191,0.10687,,,CCD
2023-09-25 15:34:13,214519,40,454.6,1835.6,25.34,1.75,2.01,3449,1199,27.5,43,1006.0,0.5,4.21,0.0,0,0,71,32909,95714,214609,333676,299988,39697,0,0,74.10742,61.84163,28.74718,6.43291,0.24892,,,CCD
2023-09-25 15:34:23,210592,41,453.2,1829.3,25.17,1.71,2.0,3452,101,27.5,43,1006.0,0.5,4.21,0.0,0,0,74,25910,83815,206890,344209,298368,38792,0,0,73.7796,61.9375,28.62002,6.40445,0.24782,,,CCD
2023-09-25 15:34:33,210815,41,452.5,1839.2,25.51,1.74,2.01,3453,360,27.5,43,1005.8,0.5,4.21,0.0,0,0,67,30135,89308,207039,330127,301982,40445,0,0,73.6591,61.83635,29.04647,6.39399,0.24742,,,CCD
2023-09-25 15:34:43,206497,41,445.9,1827.6,25.9,1.75,1.99,3452,718,27.6,43,1006.3,0.501,4.21,0.0,0,0,80,30349,89202,205876,321841,284269,47039,0,0,72.40236,60.78131,28.55089,6.91225,0.2432,,,CCD
2023-09-25 15:34:53,204962,41,441.8,1814.9,25.7,1.75,2.0,3449,1199,27.5,43,1006.0,0.5,4.21,0.0,0,0,69,29843,88308,203953,319691,283070,46435,0,0,71.92385,60.37961,28.3622,6.86657,0.20225,,,CCD
2023-09-25 15:35:03,205870,41,443.1,1824.7,25.82,1.75,2.0,3453,100,27.6,43,1006.4,0.5,4.21,0.0,0,0,71,29401,87481,204853,322441,285004,46426,0,0,72.29195,60.79419,28.50735,6.90171,0.20328,,,CCD
2023-09-25 15:35:13,201387,41,435.6,1802.1,25.62,1.75,2.02,3453,359,27.5,43,1005.9,0.5,4.21,0.0,0,0,73,28616,85450,198183,313818,281559,46734,0,0,71.04144,59.74257,28.39503,6.78232,0.19977,,,CCD
2023-09-25 15:35:23,200096,41,433.2,1790.1,25.38,1.75,2.01,3459,718,27.6,44,1006.1,0.5,4.21,0.0,0,0,73,28470,84645,195987,310906,282840,45395,0,0,70.65962,59.42148,28.24242,6.55386,0.19869,,,CCD
2023-09-25 15:35:33,193214,41,422.3,1726.3,24.44,1.75,2.0,3452,1199,27.6,43,1006.3,0.5,4.21,0.0,0,0,71,27360,81533,189171,300758,273428,43380,0,0,68.20011,57.35315,27.25936,6.32574,0.21876,,,CCD
2023-09-25 15:35:43,191744,41,414.2,1706.8,24.2,1.75,2.01,3448,99,27.6,44,1005.9,0.501,4.21,0.0,0,0,67,28784,83739,188121,295202,269386,43430,0,0,67.48856,56.5332,26.97495,6.25974,0.21648,,,CCD
2023-09-25 15:35:53,192101,41,416.2,1722.2,24.53,1.76,2.0,3449,359,27.6,44,1006.1,0.501,4.21,0.0,0,0,65,28780,83916,187535,294508,270781,44833,0,0,67.8782,56.8596,27.22003,6.29588,0.21773,,,CCD
2023-09-25 15:36:03,192526,41,417.5,1732.4,24.81,1.76,1.99,3448,718,27.6,44,1005.9,0.5,4.21,0.0,0,0,73,28908,84429,188859,295035,268343,46794,0,0,68.08852,57.03578,27.30438,6.49318,0.2184,,,CCD
2023-09-25 15:36:13,192159,41,415.5,1724.6,24.66,1.76,2.01,3456,1199,27.6,45,1006.2,0.5,4.21,0.0,0,0,69,29085,84337,188863,294215,268005,46122,0,0,67.84747,56.83386,27.20771,6.47019,0.32436,,,CCD
2023-09-25 15:36:23,189254,41,409.1,1690.2,24.15,1.76,2.0,3451,100,27.7,44,1006.3,0.5,4.21,0.0,0,0,68,29459,85132,186272,288417,262423,45158,0,0,66.56959,55.58415,26.69526,6.34832,0.31825,,,CCD
2023-09-25 15:36:33,187979,41,405.8,1677.4,23.98,1.77,2.0,3448,358,27.7,45,1006.2,0.5,4.21,0.0,0,0,57,29551,84667,185753,286234,259504,45111,0,0,66.12007,55.20882,26.42807,6.30546,0.3161,,,CCD
2023-09-25 15:36:43,185618,41,402.5,1663.9,23.99,1.77,2.0,3447,718,27.7,45,1006.1,0.5,4.21,0.0,0,0,71,29061,84218,184640,283980,250319,47412,0,0,65.30503,54.52827,26.1023,6.57331,0.31221,,,CCD
2023-09-25 15:36:53,185677,41,402.6,1668.6,24.09,1.77,2.0,3453,1199,27.7,45,1006.0,0.5,4.21,0.0,0,0,35,29553,84261,185034,281583,251752,47730,0,0,65.4111,54.61684,26.14469,6.58399,0.40532,,,CCD
2023-09-25 15:37:03,182501,41,393.8,1637.0,23.7,1.78,2.0,3453,100,27.7,45,1005.9,0.5,4.21,0.0,0,0,73,30168,85353,181736,274674,245315,47612,0,0,64.21236,53.37247,25.66556,6.46333,0.3979,,,CCD
2023-09-25 15:37:13,180213,41,389.3,1614.9,23.37,1.78,2.0,3445,358,27.8,45,1006.1,0.5,4.21,0.0,0,0,33,30004,84579,179364,270841,242400,46827,0,0,63.33868,52.64628,25.40178,6.37539,0.39248,,,CCD
2023-09-25 15:37:23,181865,40,394.2,1632.2,23.69,1.78,2.0,3451,718,27.7,45,1006.1,0.5,4.21,0.0,0,0,45,30288,85694,181549,273685,242303,48329,0,0,63.89868,53.11175,25.62636,6.53815,0.39595,,,CCD
2023-09-25 15:37:33,180838,40,390.4,1622.4,23.55,1.78,2.03,3448,1200,27.8,45,1006.0,0.5,4.21,0.0,0,0,35,30167,85404,180554,272176,240549,48126,0,0,63.5284,52.80398,25.47787,6.50026,0.44927,,,CCD
2023-09-25 15:37:43,178351,41,385.9,1612.1,23.43,1.78,1.99,3452,99,27.8,45,1006.1,0.5,4.21,0.0,0,0,73,28953,82381,177295,268677,240005,47879,0,0,62.99294,52.46727,25.26312,6.44548,0.44549,,,CCD
2023-09-25 15:37:53,176622,41,382.5,1595.0,23.18,1.78,1.98,3447,359,27.8,45,1005.9,0.501,4.21,0.0,0,0,62,28905,81883,175585,265987,237234,47406,0,0,62.30535,51.89457,25.08815,6.37512,0.44062,,,CCD
2023-09-25 15:38:03,176734,41,381.3,1595.1,23.22,1.78,2.0,3451,719,27.8,45,1006.2,0.5,4.21,0.0,0,0,35,28943,82260,176198,266708,235480,47940,0,0,62.25925,51.85617,25.06958,6.44666,0.4403,,,CCD
2023-09-25 15:38:13,174839,41,379.1,1582.1,23.05,1.78,2.01,3449,1199,27.8,45,1006.2,0.5,4.21,0.0,0,0,29,28555,81189,174086,263062,234032,47626,0,0,61.72266,51.40924,24.85352,6.3911,0.41759,,,CCD
2023-09-25 15:38:23,174277,40,377.0,1561.2,22.88,1.79,2.01,3455,99,27.8,45,1006.0,0.5,4.2,0.0,0,0,43,30078,86568,173775,263971,221991,49504,0,0,60.89045,50.51169,24.51842,6.30493,0.41196,,,CCD
2023-09-25 15:38:33,168530,41,365.0,1530.3,22.41,1.79,1.99,3451,359,27.8,45,1005.9,0.5,4.21,0.0,0,0,74,28837,80705,166771,250057,225058,47226,0,0,59.51699,49.37234,24.16266,6.16272,0.40267,,,CCD
2023-09-25 15:38:43,168158,41,366.2,1532.5,22.55,1.8,1.99,3444,718,27.9,45,1006.1,0.5,4.21,0.0,0,0,41,28944,80749,167113,249239,222171,48672,0,0,59.4503,49.31701,24.13558,6.33177,0.40222,,,CCD
2023-09-25 15:38:53,167168,41,362.9,1524.5,22.47,1.8,2.0,3444,1199,27.9,45,1006.1,0.501,4.21,0.0,0,0,35,28765,80539,166113,248117,219818,48848,0,0,59.10239,49.0284,23.99434,6.29472,0.39551,,,CCD
2023-09-25 15:39:03,167307,41,363.4,1526.7,22.5,1.8,2.01,3444,98,27.9,45,1006.1,0.5,4.2,0.0,0,0,51,28743,80329,166206,248383,220320,48874,0,0,59.1766,49.1086,24.02447,6.30262,0.39601,,,CCD
2023-09-25 15:39:13,164117,41,359.0,1518.1,22.53,1.8,2.01,3449,359,28.0,46,1006.2,0.5,4.21,0.0,0,0,79,28111,78495,161360,241618,218206,49948,0,0,58.52084,48.56441,23.96786,6.23278,0.39162,,,CCD
2023-09-25 15:39:23,160919,40,352.1,1488.2,22.37,1.81,1.99,3451,719,27.9,46,1006.2,0.5,4.21,0.0,0,0,77,28475,80715,159716,239126,201315,53234,0,0,57.02059,47.3194,23.35342,6.2832,0.38158,,,CCD
2023-09-25 15:39:33,156873,41,342.5,1448.7,21.56,1.8,2.01,3448,1201,28.0,46,1006.1,0.5,4.21,0.0,0,0,36,27278,75624,155857,230607,205452,48593,0,0,55.74689,46.26241,22.83176,6.14285,0.55272,,,CCD
2023-09-25 15:39:43,156248,41,343.3,1454.2,21.56,1.79,1.99,3441,99,28.0,46,1006.3,0.5,4.2,0.0,0,0,15,25138,70939,154533,232874,209340,47623,0,0,55.83643,46.69993,22.86843,6.15271,0.5536,,,CCD
2023-09-25 15:39:53,156743,41,346.8,1487.8,22.32,1.79,1.98,3451,359,28.0,46,1006.3,0.5,4.21,0.0,0,0,72,25035,71043,152929,231962,210497,51328,0,0,56.63124,47.36468,23.49358,6.24029,0.56148,,,CCD
2023-09-25 15:40:03,157079,41,347.7,1483.9,22.22,1.79,1.99,3447,720,28.0,45,1006.1,0.5,4.21,0.0,0,0,28,25292,71438,153955,232969,209800,50933,0,0,56.55125,47.29779,23.4604,6.29411,0.56069,,,CCD
2023-09-25 15:40:13,154977,41,341.0,1465.8,21.97,1.79,1.99,3444,1201,28.0,45,1005.8,0.5,4.21,0.0,0,0,75,24787,70589,151580,230274,206652,50543,0,0,55.83548,46.69913,23.16346,6.21445,0.39311,,,CCD
2023-09-25 15:40:23,154459,41,342.1,1459.1,21.87,1.8,1.99,3448,101,28.1,45,1006.0,0.5,4.21,0.0,0,0,67,25006,70922,151097,228868,205765,50310,0,0,55.61368,46.45932,23.07144,6.18976,0.39155,,,CCD
2023-09-25 15:40:33,156301,41,345.8,1478.9,22.19,1.8,1.99,3443,359,28.1,45,1006.1,0.5,4.21,0.0,0,0,76,25243,71597,152993,231655,207919,51292,0,0,56.35897,47.08193,23.30864,6.27271,0.3968,,,CCD
2023-09-25 15:40:43,156006,41,343.2,1469.9,22.03,1.79,2.02,3445,719,28.1,45,1005.9,0.5,4.21,0.0,0,0,75,25240,71850,153276,231862,206254,50818,0,0,56.0459,46.82039,23.17916,6.28319,0.39459,,,CCD
2023-09-25 15:40:53,156198,41,344.9,1471.9,22.07,1.8,2.0,3444,1199,28.1,45,1006.0,0.5,4.2,0.0,0,0,70,25363,71959,153629,231887,206402,50970,0,0,56.09559,46.8619,23.19971,6.28876,0.48559,,,CCD
2023-09-25 15:41:03,155328,41,344.5,1473.9,22.11,1.79,2.0,3444,99,28.1,45,1006.0,0.5,4.21,0.0,0,0,35,24357,69408,152164,231676,207533,50952,0,0,56.10232,47.03063,23.20249,6.28952,0.48564,,,CCD
